,Var1,Var2,target
4305,143.0,-51.0,false
4306,20.0,1.0,false
4307,7.0,2.0,false
4308,39.0,16.0,false
4309,100.0,-52.0,true
4310,70.0,20.0,false
4311,19.0,5.0,false
4312,23.0,7.0,false
4313,43.0,11.0,false
4314,6.0,2.0,false
4315,96.0,-72.0,false
4316,55.0,4.0,false
4317,34.0,10.0,false
4318,17.0,4.0,false
4319,43.0,16.0,false
4320,93.0,16.0,false
4321,216.0,-125.0,false
4322,28.0,1.0,false
4323,47.0,-14.0,false
4324,46.0,0.0,false
4325,1.0,1.0,false
4326,36.0,11.0,false
4327,72.0,-38.0,true
4328,29.0,10.0,false
4329,20.0,4.0,false
4330,51.0,22.0,false
4331,55.0,19.0,false
4332,31.0,21.0,false
4333,83.0,28.0,false
4334,51.0,16.0,false
4335,90.0,13.0,false
4336,22.0,8.0,false
4337,13.0,0.0,false
4338,59.0,20.0,false
4339,202.0,-76.0,false
4340,37.0,24.0,false
4341,36.0,15.0,false
4342,58.0,16.0,false
4343,30.0,10.0,false
4344,18.0,10.0,false
4345,43.0,11.0,false
4346,113.0,-55.0,true
4347,128.0,27.0,false
4348,30.0,14.0,false
4349,40.0,13.0,false
4350,63.0,20.0,false
4351,23.0,5.0,false
4352,30.0,10.0,false
4353,31.0,3.0,true
4354,238.0,-218.0,false
4355,60.0,4.0,false
4356,15.0,3.0,false
4357,85.0,-57.0,true
4358,41.0,8.0,false
4359,40.0,10.0,false
4360,76.0,19.0,false
4361,26.0,5.0,false
4362,24.0,6.0,false
4363,11.0,5.0,false
4364,3.0,-0.0,false
4365,29.0,8.0,false
4366,22.0,11.0,false
4367,48.0,10.0,false
4368,68.0,74.0,false
4369,148.0,-59.0,true
4370,27.0,6.0,false
4371,38.0,12.0,true
4372,12.0,4.0,false
4373,8.0,3.0,false
4374,34.0,6.0,true
4375,115.0,-53.0,true
4376,11.0,2.0,false
4377,40.0,18.0,false
4378,3.0,1.0,false
4379,117.0,-71.0,false
4380,0.0,-0.0,false
4381,71.0,17.0,false
4382,56.0,31.0,false
4383,115.0,-40.0,false
4384,166.0,-70.0,true
4385,43.0,13.0,false
4386,17.0,4.0,false
4387,19.0,3.0,false
4388,148.0,24.0,false
4389,40.0,11.0,false
4390,6.0,1.0,false
4391,22.0,-2.0,false
4392,9.0,-1.0,true
4393,27.0,11.0,false
4394,60.0,6.0,false
4395,32.0,11.0,false
4396,77.0,12.0,false
4397,55.0,13.0,false
4398,30.0,8.0,false
4399,26.0,17.0,false
4400,16.0,2.0,false
4401,40.0,12.0,false
4402,81.0,22.0,false
4403,557.0,-385.0,false
4404,36.0,12.0,false
4405,29.0,-1.0,true
4406,149.0,32.0,false
4407,83.0,29.0,false
4408,45.0,-11.0,true
4409,62.0,10.0,false
4410,14.0,8.0,false
4411,157.0,-105.0,false
4412,46.0,6.0,false
4413,28.0,10.0,false
4414,54.0,6.0,false
4415,30.0,11.0,false
4416,79.0,24.0,false
4417,351.0,-205.0,false
4418,50.0,18.0,false
4419,189.0,267.0,false
4420,63.0,25.0,false
4421,5.0,0.0,false
4422,61.0,20.0,false
4423,8.0,-2.0,false
4424,54.0,-1.0,false
4425,12.0,3.0,false
4426,25.0,8.0,false
4427,57.0,30.0,false
4428,67.0,31.0,false
4429,44.0,45.0,false
4430,15.0,7.0,false
4431,110.0,28.0,false
4432,58.0,15.0,false
4433,80.0,24.0,false
4434,151.0,-100.0,true
4435,55.0,9.0,false
4436,94.0,37.0,false
4437,40.0,11.0,false
4438,18.0,2.0,false
4439,29.0,7.0,false
4440,24.0,12.0,false
4441,45.0,-10.0,false
4442,62.0,12.0,false
4443,52.0,17.0,false
4444,4.0,1.0,false
4445,2.0,0.0,false
4446,50.0,-9.0,false
4447,54.0,20.0,false
4448,37.0,-6.0,true
4449,11.0,-0.0,false
4450,87.0,28.0,false
4451,65.0,14.0,false
4452,143.0,18.0,false
4453,100.0,43.0,false
4454,30.0,10.0,false
4455,26.0,8.0,false
4456,213.0,-109.0,false
4457,13.0,4.0,false
4458,68.0,-6.0,true
4459,97.0,-34.0,false
4460,131.0,-31.0,false
4461,112.0,-78.0,false
4462,43.0,28.0,false
4463,2.0,-0.0,false
4464,77.0,-58.0,false
4465,39.0,11.0,false
4466,107.0,139.0,false
4467,33.0,10.0,false
4468,161.0,13.0,false
4469,82.0,3.0,false
4470,12.0,17.0,false
4471,22.0,-1.0,true
4472,24.0,8.0,false
4473,25.0,-1.0,true
4474,26.0,8.0,false
4475,89.0,32.0,false
4476,49.0,11.0,false
4477,94.0,104.0,false
4478,0.0,-0.0,false
4479,22.0,2.0,false
4480,18.0,9.0,false
4481,20.0,8.0,false
4482,25.0,9.0,false
4483,12.0,6.0,false
4484,0.0,0.0,false
4485,43.0,12.0,false
4486,168.0,-109.0,false
4487,240.0,-104.0,false
4488,23.0,4.0,false
4489,60.0,9.0,false
4490,42.0,11.0,false
4491,12.0,-1.0,false
4492,25.0,9.0,false
4493,65.0,14.0,false
4494,59.0,11.0,false
4495,46.0,15.0,false
4496,468.0,750.0,false
4497,31.0,-12.0,true
4498,31.0,-6.0,true
4499,86.0,44.0,false
4500,50.0,15.0,false
4501,6.0,-0.0,false
4502,26.0,12.0,false
4503,26.0,6.0,false
4504,31.0,-9.0,true
4505,10.0,3.0,false
4506,80.0,56.0,false
4507,28.0,13.0,false
4508,20.0,7.0,false
4509,17.0,4.0,false
4510,111.0,-61.0,false
4511,73.0,23.0,false
4512,24.0,4.0,true
4513,59.0,11.0,false
4514,5.0,1.0,false
4515,72.0,-38.0,true
4516,22.0,5.0,false
4517,20.0,3.0,false
4518,63.0,13.0,false
4519,209.0,230.0,false
4520,35.0,8.0,false
4521,35.0,4.0,false
4522,15.0,4.0,false
4523,48.0,27.0,false
4524,69.0,64.0,false
4525,31.0,4.0,true
4526,20.0,4.0,false
4527,51.0,11.0,false
4528,57.0,19.0,false
4529,20.0,7.0,false
4530,45.0,-3.0,false
4531,140.0,210.0,false
4532,60.0,1.0,true
4533,12.0,4.0,false
4534,31.0,4.0,false
4535,65.0,18.0,false
4536,9.0,2.0,false
4537,31.0,10.0,false
4538,52.0,11.0,false
4539,16.0,1.0,false
4540,48.0,11.0,false
4541,34.0,1.0,true
4542,16.0,-0.0,false
4543,20.0,0.0,false
4544,108.0,35.0,false
4545,51.0,22.0,false
4546,79.0,-54.0,false
4547,55.0,15.0,false
4548,41.0,8.0,false
4549,36.0,6.0,false
4550,23.0,6.0,false
4551,65.0,16.0,false
4552,24.0,13.0,false
4553,31.0,6.0,false
4554,80.0,34.0,false
4555,2.0,0.0,false
4556,58.0,12.0,false
4557,8.0,0.0,false
4558,52.0,5.0,false
4559,29.0,15.0,false
4560,67.0,17.0,false
4561,68.0,11.0,false
4562,119.0,36.0,false
4563,33.0,8.0,false
4564,29.0,11.0,false
4565,106.0,22.0,false
4566,5.0,1.0,false
4567,60.0,16.0,false
4568,131.0,45.0,false
4569,33.0,-0.0,true
4570,7.0,3.0,false
4571,25.0,6.0,false
4572,21.0,-7.0,true
4573,0.0,0.0,false
4574,17.0,12.0,false
4575,51.0,-9.0,true
4576,59.0,-16.0,true
4577,81.0,-60.0,true
4578,21.0,8.0,false
4579,74.0,15.0,false
4580,52.0,18.0,false
4581,50.0,19.0,false
4582,35.0,5.0,true
4583,48.0,-6.0,false
4584,105.0,-52.0,true
4585,37.0,4.0,true
4586,60.0,21.0,false
4587,58.0,15.0,false
4588,35.0,4.0,false
4589,185.0,-32.0,false
4590,49.0,-3.0,true
4591,43.0,6.0,false
4592,197.0,217.0,false
4593,84.0,34.0,false
4594,132.0,-121.0,false
4595,27.0,6.0,false
4596,11.0,1.0,false
4597,75.0,1.0,false
4598,9.0,-3.0,false
4599,59.0,20.0,false
4600,103.0,-48.0,true
4601,40.0,5.0,false
4602,41.0,11.0,false
4603,35.0,17.0,false
4604,35.0,14.0,false
4605,37.0,18.0,false
4606,17.0,1.0,false
4607,124.0,11.0,false
4608,32.0,10.0,false
4609,4.0,1.0,false
4610,103.0,57.0,false
4611,116.0,-88.0,false
4612,39.0,9.0,false
4613,29.0,9.0,false
4614,12.0,-0.0,true
4615,21.0,11.0,false
4616,71.0,15.0,false
4617,40.0,16.0,false
4618,576.0,-509.0,false
4619,6.0,1.0,false
4620,1.0,-0.0,false
4621,6.0,4.0,false
4622,31.0,9.0,false
4623,35.0,22.0,false
4624,36.0,10.0,false
4625,11.0,5.0,false
4626,109.0,-82.0,true
4627,82.0,-55.0,true
4628,42.0,7.0,false
4629,19.0,5.0,false
4630,48.0,16.0,false
4631,467.0,-397.0,false
4632,32.0,2.0,false
4633,3.0,0.0,false
4634,68.0,45.0,false
4635,19.0,5.0,false
4636,53.0,18.0,false
4637,9.0,4.0,false
4638,44.0,11.0,false
4639,1.0,0.0,false
4640,9.0,4.0,false
4641,93.0,-45.0,true
4642,110.0,-101.0,false
4643,28.0,6.0,false
4644,44.0,19.0,false
4645,130.0,-69.0,true
4646,42.0,17.0,false
4647,208.0,-134.0,false
4648,29.0,-0.0,false
4649,11.0,3.0,false
4650,68.0,-50.0,true
4651,75.0,-47.0,false
4652,29.0,8.0,false
4653,58.0,18.0,false
4654,17.0,3.0,false
4655,41.0,0.0,false
4656,72.0,-55.0,true
4657,18.0,2.0,false
4658,101.0,6.0,false
4659,282.0,-208.0,false
4660,254.0,405.0,false
4661,9.0,2.0,false
4662,43.0,-17.0,false
4663,33.0,16.0,false
4664,287.0,108.0,false
4665,7.0,2.0,false
4666,37.0,2.0,false
4667,6.0,-1.0,false
4668,26.0,13.0,false
4669,75.0,24.0,false
4670,62.0,7.0,false
4671,95.0,-66.0,true
4672,59.0,20.0,false
4673,15.0,12.0,false
4674,65.0,8.0,true
4675,198.0,-131.0,false
4676,0.0,0.0,false
4677,29.0,8.0,false
4678,59.0,10.0,false
4679,54.0,14.0,false
4680,8.0,3.0,false
4681,16.0,4.0,false
4682,210.0,267.0,false
4683,87.0,-38.0,false
4684,132.0,21.0,false
4685,44.0,2.0,false
4686,13.0,6.0,false
4687,51.0,15.0,false
4688,11.0,5.0,false
4689,254.0,405.0,false
4690,32.0,11.0,false
4691,98.0,-51.0,false
4692,37.0,-3.0,false
4693,38.0,9.0,false
4694,85.0,-64.0,true
4695,5.0,0.0,false
4696,10.0,4.0,false
4697,46.0,14.0,false
4698,26.0,4.0,false
4699,38.0,4.0,true
4700,35.0,-13.0,false
4701,8.0,-3.0,false
4702,14.0,3.0,false
4703,33.0,11.0,false
4704,26.0,8.0,false
4705,115.0,-29.0,false
4706,7.0,3.0,false
4707,101.0,-70.0,false
4708,50.0,18.0,false
4709,112.0,135.0,false
4710,37.0,7.0,false
4711,18.0,3.0,false
4712,13.0,3.0,false
4713,66.0,36.0,false
4714,68.0,21.0,false
4715,147.0,-35.0,false
4716,68.0,19.0,false
4717,17.0,3.0,false
4718,79.0,53.0,false
4719,69.0,29.0,false
4720,229.0,323.0,false
4721,62.0,19.0,false
4722,5.0,2.0,false
4723,61.0,-1.0,true
4724,121.0,-96.0,false
4725,51.0,16.0,false
4726,172.0,-69.0,true
4727,87.0,-2.0,false
4728,18.0,10.0,false
4729,66.0,23.0,false
4730,0.0,-0.0,false
4731,78.0,39.0,false
4732,64.0,16.0,false
4733,20.0,2.0,true
4734,27.0,11.0,false
4735,7.0,2.0,false
4736,26.0,5.0,false
4737,99.0,23.0,false
4738,29.0,2.0,false
4739,20.0,6.0,false
4740,35.0,10.0,false
4741,30.0,15.0,false
4742,58.0,12.0,false
4743,5.0,2.0,false
4744,81.0,-61.0,true
4745,32.0,15.0,false
4746,29.0,3.0,false
4747,28.0,10.0,false
4748,48.0,36.0,false
4749,96.0,27.0,false
4750,24.0,2.0,true
4751,24.0,8.0,false
4752,54.0,2.0,true
4753,260.0,360.0,false
4754,40.0,13.0,false
4755,49.0,10.0,false
4756,87.0,15.0,false
4757,132.0,-89.0,true
4758,35.0,-5.0,true
4759,37.0,12.0,false
4760,21.0,5.0,false
4761,24.0,6.0,false
4762,1.0,1.0,false
4763,101.0,-63.0,false
4764,60.0,6.0,false
4765,5.0,1.0,false
4766,24.0,-2.0,true
4767,51.0,17.0,false
4768,17.0,2.0,false
4769,18.0,10.0,false
4770,90.0,9.0,false
4771,103.0,-5.0,false
4772,407.0,196.0,false
4773,43.0,27.0,false
4774,30.0,3.0,false
4775,92.0,64.0,false
4776,114.0,-81.0,false
4777,38.0,15.0,false
4778,41.0,8.0,false
4779,24.0,7.0,false
4780,73.0,43.0,false
4781,129.0,-106.0,false
4782,20.0,5.0,false
4783,17.0,6.0,false
4784,84.0,-63.0,true
4785,8.0,1.0,false
4786,53.0,30.0,false
4787,96.0,46.0,false
4788,2.0,0.0,false
4789,28.0,17.0,false
4790,25.0,5.0,false
4791,31.0,17.0,false
4792,226.0,304.0,false
4793,144.0,-129.0,false
4794,25.0,4.0,false
4795,117.0,-78.0,true
4796,124.0,-68.0,true
4797,97.0,33.0,false
4798,58.0,15.0,false
4799,137.0,-51.0,false
4800,109.0,-35.0,false
4801,0.0,-0.0,false
4802,10.0,8.0,false
4803,41.0,19.0,false
4804,129.0,-116.0,false
4805,241.0,-93.0,false
4806,65.0,-49.0,true
4807,90.0,27.0,false
4808,34.0,10.0,false
4809,54.0,5.0,false
4810,90.0,-64.0,false
4811,10.0,3.0,false
4812,431.0,169.0,false
4813,47.0,13.0,false
4814,67.0,19.0,false
4815,34.0,9.0,false
4816,38.0,9.0,false
4817,42.0,23.0,false
4818,32.0,12.0,false
4819,12.0,1.0,true
4820,42.0,10.0,false
4821,39.0,-16.0,true
4822,0.0,0.0,false
4823,77.0,111.0,false
4824,34.0,14.0,false
4825,8.0,3.0,false
4826,26.0,20.0,false
4827,39.0,9.0,false
4828,47.0,8.0,false
4829,23.0,7.0,false
4830,30.0,7.0,false
4831,16.0,4.0,false
4832,47.0,3.0,true
4833,14.0,6.0,false
4834,54.0,14.0,false
4835,15.0,8.0,false
4836,3.0,0.0,false
4837,142.0,163.0,false
4838,28.0,10.0,false
4839,74.0,-57.0,true
4840,23.0,7.0,false
4841,173.0,-121.0,false
4842,33.0,13.0,false
4843,94.0,-70.0,true
4844,4.0,1.0,false
4845,80.0,5.0,false
4846,27.0,9.0,false
4847,4.0,-1.0,false
4848,83.0,17.0,false
4849,24.0,3.0,false
4850,26.0,5.0,false
4851,25.0,4.0,false
4852,38.0,15.0,false
4853,29.0,12.0,false
4854,0.0,0.0,false
4855,26.0,9.0,false
4856,31.0,4.0,false
4857,468.0,750.0,false
4858,67.0,14.0,false
4859,18.0,4.0,false
4860,25.0,-4.0,false
4861,43.0,-10.0,true
4862,35.0,-6.0,true
4863,161.0,-77.0,false
4864,114.0,-97.0,false
4865,48.0,21.0,false
4866,20.0,9.0,false
4867,28.0,12.0,false
4868,20.0,3.0,false
4869,52.0,18.0,false
4870,38.0,8.0,false
4871,56.0,17.0,false
4872,153.0,-123.0,false
4873,27.0,15.0,false
4874,46.0,10.0,false
4875,40.0,-1.0,true
4876,8.0,1.0,false
4877,83.0,8.0,true
4878,27.0,1.0,false
4879,43.0,12.0,false
4880,37.0,9.0,false
4881,129.0,-86.0,false
4882,44.0,12.0,false
4883,18.0,5.0,false
4884,52.0,24.0,false
4885,0.0,0.0,false
4886,72.0,-46.0,true
4887,118.0,-53.0,false
4888,34.0,12.0,false
4889,69.0,27.0,false
4890,41.0,18.0,false
4891,28.0,7.0,false
4892,69.0,-1.0,false
4893,1.0,-0.0,false
4894,134.0,-64.0,true
4895,23.0,-1.0,false
4896,101.0,6.0,false
4897,36.0,16.0,false
4898,41.0,15.0,false
4899,34.0,-11.0,true
4900,116.0,83.0,false
4901,57.0,-10.0,true
4902,10.0,6.0,false
4903,90.0,23.0,false
4904,32.0,-2.0,true
4905,83.0,31.0,false
4906,31.0,13.0,false
4907,36.0,11.0,false
4908,76.0,24.0,false
4909,71.0,-55.0,false
4910,44.0,14.0,false
4911,20.0,4.0,false
4912,9.0,-0.0,true
4913,19.0,5.0,false
4914,37.0,10.0,false
4915,19.0,2.0,false
4916,134.0,-72.0,true
4917,50.0,6.0,false
4918,156.0,-107.0,false
4919,14.0,1.0,false
4920,84.0,37.0,false
4921,164.0,-35.0,false
4922,26.0,12.0,false
4923,25.0,14.0,false
4924,191.0,265.0,false
4925,50.0,21.0,false
4926,7.0,0.0,false
4927,12.0,2.0,false
4928,29.0,6.0,true
4929,76.0,-3.0,true
4930,44.0,16.0,false
4931,90.0,13.0,false
4932,218.0,-159.0,false
4933,67.0,21.0,false
4934,62.0,14.0,false
4935,-0.0,-0.0,false
4936,36.0,6.0,false
4937,114.0,-61.0,false
4938,119.0,28.0,false
4939,96.0,44.0,false
4940,50.0,12.0,false
4941,62.0,36.0,false
4942,20.0,8.0,false
4943,46.0,4.0,false
4944,48.0,15.0,false
4945,82.0,25.0,false
4946,104.0,-70.0,true
4947,55.0,-6.0,true
4948,24.0,10.0,false
4949,85.0,19.0,false
4950,230.0,-146.0,false
4951,83.0,-58.0,true
4952,18.0,1.0,false
4953,52.0,24.0,false
4954,24.0,10.0,false
4955,65.0,20.0,false
4956,177.0,-109.0,false
4957,205.0,-135.0,false
4958,26.0,11.0,false
4959,149.0,15.0,false
4960,61.0,29.0,false
4961,286.0,450.0,false
4962,38.0,4.0,false
4963,23.0,5.0,true
4964,6.0,1.0,false
4965,123.0,-80.0,true
4966,8.0,0.0,true
4967,29.0,9.0,false
4968,69.0,19.0,false
4969,37.0,15.0,false
4970,52.0,18.0,false
4971,78.0,36.0,false
4972,37.0,9.0,false
4973,32.0,21.0,false
4974,28.0,13.0,false
4975,8.0,0.0,false
4976,37.0,11.0,false
4977,39.0,7.0,false
4978,41.0,7.0,false
4979,47.0,13.0,false
4980,201.0,-130.0,false
4981,88.0,17.0,false
4982,7.0,2.0,false
4983,37.0,-1.0,true
4984,26.0,7.0,false
4985,17.0,4.0,false
4986,27.0,14.0,false
4987,0.0,-0.0,false
4988,23.0,7.0,false
4989,73.0,-49.0,true
4990,42.0,14.0,false
4991,52.0,22.0,false
4992,20.0,1.0,false
4993,38.0,11.0,false
4994,18.0,1.0,false
4995,61.0,12.0,false
4996,50.0,58.0,false
4997,21.0,1.0,false
4998,24.0,14.0,false
4999,44.0,14.0,false
5000,6.0,1.0,false
5001,198.0,-124.0,false
5002,27.0,-2.0,true
5003,111.0,25.0,false
5004,26.0,4.0,false
5005,33.0,15.0,false
5006,112.0,45.0,false
5007,156.0,212.0,false
5008,48.0,-2.0,false
5009,33.0,10.0,false
5010,105.0,-79.0,true
5011,47.0,18.0,false
5012,7.0,0.0,false
5013,41.0,12.0,false
5014,78.0,18.0,false
5015,28.0,9.0,false
5016,30.0,-2.0,true
5017,58.0,17.0,false
5018,47.0,7.0,false
5019,68.0,16.0,false
5020,2.0,1.0,false
5021,86.0,17.0,false
5022,40.0,17.0,false
5023,10.0,5.0,false
5024,72.0,31.0,false
5025,65.0,16.0,true
5026,73.0,-56.0,true
5027,22.0,13.0,false
5028,157.0,-96.0,true
5029,74.0,14.0,false
5030,20.0,4.0,false
5031,151.0,196.0,false
5032,56.0,14.0,false
5033,50.0,19.0,false
5034,18.0,4.0,false
5035,29.0,1.0,true
5036,9.0,1.0,false
5037,34.0,6.0,false
5038,46.0,8.0,false
5039,41.0,-0.0,true
5040,14.0,1.0,false
5041,142.0,-57.0,true
5042,12.0,3.0,false
5043,194.0,41.0,false
5044,47.0,-1.0,false
5045,70.0,22.0,false
5046,32.0,9.0,false
5047,101.0,19.0,false
5048,38.0,14.0,false
5049,5.0,0.0,false
5050,41.0,45.0,false
5051,18.0,6.0,false
5052,43.0,10.0,false
5053,81.0,-53.0,true
5054,35.0,6.0,false
5055,51.0,3.0,false
5056,64.0,12.0,false
5057,26.0,5.0,false
5058,94.0,-59.0,true
5059,41.0,2.0,false
5060,504.0,-443.0,false
5061,60.0,7.0,false
5062,162.0,231.0,false
5063,40.0,26.0,false
5064,149.0,20.0,false
5065,103.0,-63.0,false
5066,22.0,-8.0,true
5067,21.0,1.0,false
5068,33.0,0.0,false
5069,37.0,14.0,true
5070,2.0,1.0,false
5071,23.0,0.0,true
5072,40.0,17.0,false
5073,202.0,-76.0,false
5074,95.0,-70.0,true
5075,23.0,4.0,false
5076,228.0,-112.0,false
5077,157.0,-76.0,true
5078,38.0,7.0,false
5079,60.0,27.0,false
5080,193.0,-103.0,false
5081,13.0,2.0,false
5082,21.0,6.0,false
5083,156.0,-83.0,false
5084,31.0,5.0,false
5085,433.0,-347.0,false
5086,53.0,20.0,false
5087,67.0,18.0,false
5088,29.0,11.0,false
5089,10.0,1.0,false
5090,2.0,1.0,false
5091,6.0,0.0,false
5092,49.0,42.0,false
5093,3.0,0.0,false
5094,28.0,0.0,false
5095,28.0,6.0,false
5096,90.0,17.0,false
5097,133.0,-95.0,false
5098,33.0,-4.0,true
5099,62.0,18.0,false
5100,158.0,-118.0,false
5101,19.0,4.0,false
5102,23.0,-5.0,true
5103,33.0,6.0,false
5104,29.0,3.0,false
5105,92.0,21.0,false
5106,8.0,6.0,false
5107,49.0,19.0,false
5108,22.0,4.0,false
5109,48.0,18.0,false
5110,176.0,-116.0,true
5111,20.0,11.0,false
5112,114.0,-70.0,true
5113,30.0,19.0,false
5114,17.0,5.0,false
5115,46.0,3.0,true
5116,6.0,0.0,false
5117,0.0,0.0,false
5118,5.0,1.0,false
5119,20.0,8.0,false
5120,10.0,-6.0,true
5121,126.0,19.0,false
5122,31.0,11.0,false
5123,46.0,10.0,false
5124,27.0,10.0,false
5125,89.0,67.0,false
5126,31.0,6.0,false
5127,6.0,1.0,false
5128,28.0,6.0,false
5129,54.0,17.0,false
5130,57.0,12.0,false
5131,72.0,6.0,false
5132,89.0,17.0,false
5133,28.0,17.0,false
5134,29.0,3.0,false
5135,161.0,-155.0,false
5136,5.0,2.0,false
5137,65.0,-49.0,true
5138,154.0,-51.0,false
5139,25.0,7.0,false
5140,29.0,10.0,false
5141,89.0,3.0,true
5142,57.0,11.0,false
5143,66.0,5.0,false
5144,47.0,-6.0,false
5145,26.0,4.0,false
5146,36.0,7.0,false
5147,45.0,-4.0,true
5148,103.0,29.0,false
5149,209.0,-129.0,false
5150,54.0,11.0,false
5151,53.0,11.0,false
5152,41.0,11.0,false
5153,34.0,12.0,false
5154,145.0,30.0,false
5155,124.0,159.0,false
5156,31.0,-6.0,false
5157,21.0,-4.0,false
5158,50.0,5.0,false
5159,2.0,-0.0,false
5160,491.0,115.0,false
5161,54.0,20.0,false
5162,198.0,-138.0,false
5163,248.0,344.0,false
5164,75.0,-39.0,true
5165,48.0,17.0,false
5166,32.0,19.0,false
5167,34.0,7.0,false
5168,28.0,9.0,false
5169,49.0,19.0,false
5170,158.0,-57.0,false
5171,112.0,45.0,false
5172,64.0,1.0,false
5173,0.0,0.0,false
5174,1.0,1.0,false
5175,40.0,-3.0,false
5176,35.0,11.0,false
5177,34.0,11.0,false
5178,49.0,-3.0,true
5179,188.0,177.0,false
5180,69.0,18.0,false
5181,61.0,6.0,false
5182,54.0,20.0,false
5183,23.0,5.0,false
5184,160.0,-107.0,false
5185,6.0,3.0,false
5186,5.0,-1.0,false
5187,35.0,11.0,false
5188,4.0,3.0,false
5189,34.0,-2.0,true
5190,57.0,-16.0,true
5191,660.0,-591.0,false
5192,60.0,30.0,false
5193,1.0,0.0,false
5194,239.0,275.0,false
5195,145.0,-26.0,false
5196,31.0,-7.0,true
5197,28.0,10.0,false
5198,49.0,2.0,false
5199,3.0,-0.0,false
5200,109.0,-73.0,true
5201,65.0,-49.0,true
5202,28.0,6.0,false
5203,12.0,4.0,false
5204,71.0,27.0,false
5205,98.0,-65.0,true
5206,172.0,44.0,false
5207,42.0,9.0,false
5208,40.0,6.0,false
5209,35.0,9.0,false
5210,19.0,1.0,false
5211,23.0,1.0,false
5212,0.0,0.0,false
5213,16.0,-2.0,false
5214,41.0,-1.0,true
5215,19.0,5.0,false
5216,22.0,2.0,false
5217,40.0,12.0,false
5218,33.0,7.0,false
5219,23.0,-0.0,false
5220,24.0,12.0,false
5221,19.0,10.0,false
5222,7.0,2.0,false
5223,21.0,2.0,false
5224,29.0,4.0,false
5225,28.0,7.0,false
5226,4.0,1.0,false
5227,6.0,4.0,false
5228,72.0,-55.0,true
5229,45.0,17.0,false
5230,21.0,5.0,false
5231,45.0,9.0,false
5232,102.0,-65.0,true
5233,37.0,3.0,false
5234,223.0,312.0,false
5235,16.0,2.0,false
5236,19.0,-2.0,false
5237,111.0,-64.0,true
5238,44.0,9.0,false
5239,27.0,3.0,false
5240,25.0,11.0,false
5241,25.0,13.0,false
5242,53.0,64.0,false
5243,29.0,6.0,false
5244,27.0,3.0,false
5245,36.0,6.0,false
5246,17.0,6.0,false
5247,40.0,17.0,false
5248,30.0,13.0,false
5249,19.0,9.0,false
5250,103.0,-74.0,true
5251,52.0,4.0,false
5252,28.0,6.0,false
5253,45.0,-6.0,false
5254,88.0,17.0,false
5255,197.0,308.0,false
5256,20.0,3.0,false
5257,37.0,8.0,false
5258,3.0,1.0,false
5259,72.0,-15.0,false
5260,82.0,20.0,false
5261,32.0,4.0,false
5262,29.0,2.0,false
5263,53.0,15.0,false
5264,30.0,10.0,false
5265,26.0,16.0,false
5266,69.0,13.0,false
5267,105.0,56.0,false
5268,1.0,-0.0,false
5269,115.0,-53.0,true
5270,147.0,210.0,false
5271,79.0,40.0,false
5272,45.0,20.0,false
5273,57.0,22.0,false
5274,110.0,38.0,false
5275,31.0,13.0,false
5276,115.0,38.0,false
5277,78.0,23.0,false
5278,130.0,-88.0,true
5279,31.0,12.0,false
5280,166.0,42.0,false
5281,9.0,2.0,false
5282,70.0,12.0,false
5283,29.0,3.0,false
5284,52.0,24.0,false
5285,48.0,-20.0,true
5286,47.0,13.0,false
5287,13.0,1.0,false
5288,18.0,5.0,false
5289,56.0,20.0,false
5290,293.0,-202.0,false
5291,26.0,12.0,false
5292,91.0,-66.0,true
5293,25.0,9.0,false
5294,45.0,-6.0,true
5295,280.0,436.0,false
5296,53.0,22.0,false
5297,34.0,17.0,false
5298,27.0,-0.0,false
5299,37.0,14.0,false
5300,38.0,1.0,false
5301,131.0,45.0,false
5302,147.0,-53.0,false
5303,49.0,20.0,false
5304,98.0,18.0,false
5305,85.0,-59.0,false
5306,34.0,5.0,false
5307,26.0,21.0,false
5308,217.0,91.0,false
5309,46.0,13.0,false
5310,20.0,5.0,false
5311,65.0,12.0,false
5312,120.0,125.0,false
5313,44.0,6.0,false
5314,41.0,-3.0,true
5315,21.0,4.0,false
5316,30.0,18.0,false
5317,35.0,6.0,false
5318,89.0,29.0,false
5319,0.0,0.0,false
5320,48.0,7.0,false
5321,145.0,198.0,false
5322,25.0,6.0,false
5323,1.0,1.0,false
5324,68.0,-19.0,false
5325,23.0,8.0,false
5326,15.0,3.0,false
5327,15.0,0.0,false
5328,11.0,5.0,false
5329,32.0,-22.0,false
5330,13.0,-0.0,false
5331,7.0,2.0,false
5332,44.0,13.0,false
5333,16.0,5.0,false
5334,1.0,0.0,false
5335,68.0,13.0,false
5336,67.0,17.0,false
5337,120.0,14.0,false
5338,11.0,4.0,false
5339,26.0,12.0,false
5340,4.0,1.0,false
5341,13.0,3.0,false
5342,34.0,-4.0,true
5343,24.0,12.0,false
5344,21.0,8.0,false
5345,76.0,48.0,false
5346,15.0,-4.0,false
5347,64.0,10.0,false
5348,35.0,1.0,false
5349,92.0,34.0,false
5350,30.0,8.0,false
5351,18.0,15.0,false
5352,74.0,20.0,false
5353,52.0,12.0,false
5354,93.0,48.0,false
5355,10.0,3.0,false
5356,45.0,7.0,false
5357,468.0,750.0,false
5358,35.0,8.0,false
5359,113.0,18.0,false
5360,24.0,-0.0,false
5361,28.0,6.0,false
